Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId	SourceDisplayName
Quantos quilômetros rodados tem o Hyundai Santro Xing XL AT eRLX Euro III?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Ford Fiesta 1.4 Duratec ZXI?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Wagon R VXI BS IV with ABS?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Ford Figo Diesel Titanium?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Swift VDI?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Swift Dzire VDI?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Tata Manza ELAN Quadrajet BS IV?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Zen Estilo VXI BSIII?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Chevrolet Tavera Neo 3 LT 9 Seats BSIII?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Swift Dzire VXi?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Nissan Terrano XL Plus 85 PS?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Baleno Vxi?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mercedes-Benz E-Class 220 CDI?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Tata Indica GLS BS IV?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Volkswagen Polo Diesel Highline 1.2L?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mahindra Quanto C4?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Skoda Laura 1.9 TDI MT Ambiente?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mahindra Scorpio 2.6 Turbo 7 Str?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Alto LX?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Alto LXi?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Ford Fusion 1.6 Duratec Petrol?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Volkswagen Polo Petrol Comfortline 1.2L?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Hyundai Santro Xing GLS?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Tata Zest Quadrajet 1.3 75PS XE?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Chevrolet Aveo 1.4 CNG?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mahindra Scorpio SLE BSIV?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Wagon R VXI?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Ritz VDi?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Honda City 1.5 EXI S?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Tata Manza Club Class Quadrajet90 LS?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Alto LX BSIII?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mahindra Bolero SLX?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mahindra Xylo D2 BS IV?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Maruti Ritz LDi?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Hyundai Verna 1.6 SX CRDi (O)?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mercedes-Benz GL-Class 350 CDI Blue Efficiency?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Mahindra Bolero SLX 2WD?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Honda City 1.3 EXI?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Hyundai Accent CRDi?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quantos quilômetros rodados tem o Ford EcoSport 1.5 TDCi Titanium BSIV?	O veículo tem 100000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7714	qa2
Quais são todas as informações disponíveis sobre o Maruti 800 AC?	Este Maruti 800 AC é do ano 2002, Manual, movido a Gasolina, com 100000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 65000 rupias.	qa_car_2.tsv		[]	False	[]	7715	qa2
Qual é o modelo do Tata Zest Quadrajet 1.3 75PS XE?	O modelo é Tata Zest Quadrajet 1.3 75PS XE, do ano 2016.	qa_car_2.tsv		[]	False	[]	7716	qa2
Qual é o preço do Tata Zest Quadrajet 1.3 75PS XE 2016?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Maruti Swift VDI 2013?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Maruti Wagon R VXI BS IV 2016?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Mahindra Scorpio SLE BSIII 2010?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Honda Amaze S Diesel 2015?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Renault Scala Diesel RxL 2014?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Mahindra Xylo E4 2012?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Chevrolet Cruze LTZ 2012?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Hyundai Santro Magna AMT BSIV 2019?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Volkswagen Polo Petrol Comfortline 1.2L 2013?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Maruti Swift Dzire VXI 2015?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Honda Amaze S AT i-Vtech 2014?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Hyundai i20 Sportz 1.2 2013?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Toyota Corolla Altis 1.8 J 2008?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Ford Figo Aspire 1.5 TDCi Titanium 2016?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Volkswagen Polo Diesel Highline 1.2L 2013?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Maruti Swift VDI BSIV 2015?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Hyundai Grand i10 Sportz 2014?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Mahindra Bolero 2011-2019 SLX 2013?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Skoda Superb 1.8 TFSI MT 2010?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Chevrolet Tavera Neo 3 Max 9 Str BSIII 2014?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Qual é o preço do Renault KWID 1.0 RXT Optional 2017?	O preço de venda é 400000 rupias.	qa_car_2.tsv		[]	False	[]	7717	qa2
Quantos quilômetros rodados tem o Tata Zest Quadrajet 1.3 75PS XE?	O veículo tem 88470 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7718	qa2
Quais são todas as informações disponíveis sobre o Tata Zest Quadrajet 1.3 75PS XE?	Este Tata Zest Quadrajet 1.3 75PS XE é do ano 2016, Manual, movido a Diesel, com 88470 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 400000 rupias.	qa_car_2.tsv		[]	False	[]	7719	qa2
Qual é o modelo do Hyundai Verna 1.6 CRDI SX Option?	O modelo é Hyundai Verna 1.6 CRDI SX Option, do ano 2016.	qa_car_2.tsv		[]	False	[]	7720	qa2
Qual é o preço do Hyundai Verna 1.6 CRDI SX Option 2016?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Qual é o preço do Toyota Yaris G 2018?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Qual é o preço do Hyundai Creta 1.6 CRDi SX 2015?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Qual é o preço do Mahindra TUV 300 Plus P4 2018?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Qual é o preço do Mahindra XUV500 W6 2WD 2015?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Qual é o preço do Mahindra Bolero Power Plus Plus AC BSIV PS 2019?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Qual é o preço do Maruti S-Cross Zeta DDiS 200 SH 2018?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Qual é o preço do Volkswagen Polo GTI 2017?	O preço de venda é 850000 rupias.	qa_car_2.tsv		[]	False	[]	7721	qa2
Quantos quilômetros rodados tem o Hyundai Verna 1.6 CRDI SX Option?	O veículo tem 75000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7722	qa2
Quantos quilômetros rodados tem o Volkswagen Polo Diesel Highline 1.2L?	O veículo tem 75000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7722	qa2
Quais são todas as informações disponíveis sobre o Hyundai Verna 1.6 CRDI SX Option?	Este Hyundai Verna 1.6 CRDI SX Option é do ano 2016, Manual, movido a Diesel, com 75000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 850000 rupias.	qa_car_2.tsv		[]	False	[]	7723	qa2
Qual é o modelo do Volkswagen Vento Diesel Highline?	O modelo é Volkswagen Vento Diesel Highline, do ano 2013.	qa_car_2.tsv		[]	False	[]	7724	qa2
Quais são todas as informações disponíveis sobre o Volkswagen Vento Diesel Highline?	Este Volkswagen Vento Diesel Highline é do ano 2013, Manual, movido a Diesel, com 120000 km rodados. Está sendo vendido por um Particular, é do Segundo dono e custa 450000 rupias.	qa_car_2.tsv		[]	False	[]	7725	qa2
Qual é o modelo do Mercedes-Benz E-Class E250 CDI Blue Efficiency?	O modelo é Mercedes-Benz E-Class E250 CDI Blue Efficiency, do ano 2012.	qa_car_2.tsv		[]	False	[]	7726	qa2
Qual é o preço do Mercedes-Benz E-Class E250 CDI Blue Efficiency 2012?	O preço de venda é 2500000 rupias.	qa_car_2.tsv		[]	False	[]	7727	qa2
Quantos quilômetros rodados tem o Mercedes-Benz E-Class E250 CDI Blue Efficiency?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Maruti Alto 800 LXI?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Honda WR-V i-DTEC VX?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Hyundai i20 Active 1.2 S?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Audi A4 35 TDI Premium?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Hyundai Xcent 1.1 CRDi SX?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Hyundai Verna 1.6 VTVT S?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Tata Manza Aura Quadrajet BS IV?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Renault Scala Diesel RxL?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Honda City i-VTEC VX?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Maruti Omni 5 Str STD LPG?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Audi Q5 2.0 TDI?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Mahindra XUV500 W10 2WD?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Tata Nano LX SE?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Maruti Ritz VXi?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Hyundai EON Era Plus?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Maruti 800 DX?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Toyota Corolla Altis 1.8 J?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Maruti Alto K10 VXI?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Mercedes-Benz E-Class 230?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Maruti Omni 8 Seater BSIV?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Tata Tiago 1.05 Revotorq XT Option?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Ford EcoSport 1.5 Diesel Titanium Plus BSIV?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quantos quilômetros rodados tem o Toyota Etios 1.5 V?	O veículo tem 35000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7728	qa2
Quais são todas as informações disponíveis sobre o Mercedes-Benz E-Class E250 CDI Blue Efficiency?	Este Mercedes-Benz E-Class E250 CDI Blue Efficiency é do ano 2012, Automático, movido a Diesel, com 35000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 2500000 rupias.	qa_car_2.tsv		[]	False	[]	7729	qa2
Qual é o modelo do Toyota Etios 1.4 VXD?	O modelo é Toyota Etios 1.4 VXD, do ano 2017.	qa_car_2.tsv		[]	False	[]	7730	qa2
Qual é o preço do Toyota Etios 1.4 VXD 2017?	O preço de venda é 780000 rupias.	qa_car_2.tsv		[]	False	[]	7731	qa2
Qual é o preço do Maruti Ciaz 1.4 Alpha 2017?	O preço de venda é 780000 rupias.	qa_car_2.tsv		[]	False	[]	7731	qa2
Qual é o preço do Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV 2014?	O preço de venda é 780000 rupias.	qa_car_2.tsv		[]	False	[]	7731	qa2
Quais são todas as informações disponíveis sobre o Toyota Etios 1.4 VXD?	Este Toyota Etios 1.4 VXD é do ano 2017, Manual, movido a Diesel, com 70000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 780000 rupias.	qa_car_2.tsv		[]	False	[]	7732	qa2
Qual é o modelo do Toyota Fortuner 2.8 2WD AT BSIV?	O modelo é Toyota Fortuner 2.8 2WD AT BSIV, do ano 2017.	qa_car_2.tsv		[]	False	[]	7733	qa2
Qual é o preço do Toyota Fortuner 2.8 2WD AT BSIV 2017?	O preço de venda é 3200000 rupias.	qa_car_2.tsv		[]	False	[]	7734	qa2
Quantos quilômetros rodados tem o Toyota Fortuner 2.8 2WD AT BSIV?	O veículo tem 57000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7735	qa2
Quantos quilômetros rodados tem o Hyundai i20 Asta Option 1.4 CRDi?	O veículo tem 57000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7735	qa2
Quantos quilômetros rodados tem o Maruti Swift VDI BSIV?	O veículo tem 57000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7735	qa2
Quantos quilômetros rodados tem o Tata Nano Twist XT?	O veículo tem 57000 quilômetros rodados.	qa_car_2.tsv		[]	False	[]	7735	qa2
Quais são todas as informações disponíveis sobre o Toyota Fortuner 2.8 2WD AT BSIV?	Este Toyota Fortuner 2.8 2WD AT BSIV é do ano 2017, Automático, movido a Diesel, com 57000 km rodados. Está sendo vendido por um Particular, é do Primeiro dono e custa 3200000 rupias.	qa_car_2.tsv		[]	False	[]	7736	qa2
Qual é o modelo do Maruti Alto 800 VXI?	O modelo é Maruti Alto 800 VXI, do ano 2020.	qa_car_2.tsv		[]	False	[]	7737	qa2
Qual é o preço do Maruti Alto 800 VXI 2020?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Volkswagen Polo Diesel Comfortline 1.2L 2010?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Mahindra Scorpio M2DI 2008?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Honda City 1.5 V MT 2010?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Mahindra Xylo E4 ABS BS IV 2013?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Mahindra Bolero SLE 2010?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Maruti Ritz VDi 2014?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Hyundai Grand i10 1.2 CRDi Magna 2015?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Toyota Etios Cross 1.4L GD 2015?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Mercedes-Benz E-Class 220 CDI 2001?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Chevrolet Sail 1.2 LT ABS 2014?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Fiat Linea Dynamic 2013?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Maruti Wagon R VXI BS IV 2017?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Ford Endeavour 4x4 XLT 2005?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Volkswagen Jetta 2.0 TDI Comfortline 2011?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Tata Zest Quadrajet 1.3 75PS XE 2015?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Maruti Swift Ldi BSIV 2011?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Mahindra Xylo D2 Maxx 2014?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Tata New Safari DICOR 2.2 EX 4x2 2011?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Maruti Wagon R LXI CNG 2016?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Mahindra Xylo D4 BSIV 2013?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Mahindra Scorpio VLS AT 2.2 mHAWK 2010?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
Qual é o preço do Honda Brio 1.2 S MT 2016?	O preço de venda é 350000 rupias.	qa_car_2.tsv		[]	False	[]	7738	qa2
